"n","lambda","rep","theta","sigma","true_tau","bias","ci_lower","ci_upper","ci_width","coverage","mean_score","sd_score"
3200,0.1,90,0.148892211645451,0.648475460640916,0.15,-0.00110778835454917,0.126424096122972,0.17136032716793,0.0449362310449582,1,-3.14775983056848e-15,0.648576808685706
800,0.01,91,0.161858686831156,0.64657063679137,0.15,0.0118586868311563,0.117054450919088,0.206662922743225,0.0896084718241366,1,-9.28146448586631e-16,0.646975122684414
1600,0.01,91,0.156529541084803,0.644691580014058,0.15,0.00652954108480275,0.124940234135708,0.188118848033897,0.0631786138981888,1,-2.9316826744008e-15,0.64489314061927
3200,0.01,91,0.131139939558455,0.639608966498336,0.15,-0.0188600604415451,0.108979026739495,0.153300852377415,0.0443218256379194,1,-2.33483371525622e-15,0.639708928828633
800,0.05,91,0.160666609247997,0.659275195052567,0.15,0.0106666092479968,0.114982008541885,0.206351209954108,0.0913692014122232,1,1.62328483988006e-15,0.659687628746365
1600,0.05,91,0.179445862811154,0.681150877475624,0.15,0.0294458628111544,0.146070083113903,0.212821642508406,0.0667515593945038,1,1.54419879661027e-15,0.681363836954792
3200,0.05,91,0.1596527553412,0.661092148351572,0.15,0.00965275534119983,0.136747501925,0.1825580087574,0.0458105068323994,1,-5.57596070011046e-15,0.661195468215977
800,0.1,91,0.160837403982613,0.655317222592829,0.15,0.0108374039826133,0.115427071734933,0.206247736230294,0.090820664495361,1,1.29450269947817e-15,0.655727180232296
1600,0.1,91,0.144915442018292,0.641168708662227,0.15,-0.00508455798170762,0.113498752593492,0.176332131443093,0.0628333788496009,1,1.56086948921441e-15,0.641369167853825
3200,0.1,91,0.179787473479327,0.681511140241012,0.15,0.029787473479327,0.156174751089404,0.20340019586925,0.0472254447798464,0,6.64166638353336e-15,0.681617651320859
800,0.01,92,0.111361233014446,0.602071275026495,0.15,-0.038638766985554,0.0696405888849307,0.153081877143961,0.0834412882590305,1,-7.75273942266175e-16,0.602447922717401
1600,0.01,92,0.117074355564732,0.611934141952299,0.15,-0.0329256444352681,0.0870901335863087,0.147058577543155,0.0599684439568463,0,5.82938645271591e-16,0.612125461057163
3200,0.01,92,0.144306158911099,0.650092259224612,0.15,-0.00569384108890075,0.121782025205111,0.166830292617087,0.0450482674119756,1,5.66401092694235e-15,0.650193859953409
800,0.05,92,0.153441132446556,0.673875250238755,0.15,0.00344113244655647,0.106744818124532,0.200137446768581,0.0933926286440487,1,1.4122036873232e-15,0.674296817530685
1600,0.05,92,0.140295451486823,0.637678247261147,0.15,-0.00970454851317668,0.109049791527911,0.171541111445735,0.0624913199178238,1,1.6528445279107e-16,0.637877615171993
3200,0.05,92,0.139008026674895,0.641711168617031,0.15,-0.0109919733251048,0.116774277607039,0.161241775742751,0.0444674981357122,1,5.15585837912447e-15,0.641811459493413
800,0.1,92,0.180172565300084,0.699999362560567,0.15,0.0301725653000838,0.131665975619332,0.228679154980835,0.0970131793615027,1,-1.5766554728458e-15,0.700437272745758
1600,0.1,92,0.142909269528363,0.645080792295289,0.15,-0.00709073047163689,0.11130089152793,0.174517647528796,0.0632167560008664,1,2.5700969130682e-15,0.645282474586381
3200,0.1,92,0.145757187301749,0.644248304610233,0.15,-0.00424281269825066,0.123435532571996,0.168078842031502,0.0446433094595059,1,1.88737914186277e-15,0.644348992007053
800,0.01,93,0.076480173622966,0.601926860584788,0.15,-0.0735198263770339,0.0347695367198034,0.118190810526129,0.0834212738063252,0,-1.79960213397834e-16,0.602303417931963
1600,0.01,93,0.133179723635513,0.643783240948293,0.15,-0.0168202763644873,0.101634924482785,0.164724522788241,0.0630895983054563,1,2.26346719145454e-16,0.643984517564418
3200,0.01,93,0.136107017694619,0.6208731364114,0.15,-0.0138929823053815,0.114595256339905,0.157618779049332,0.0430235227094269,1,2.24126273096203e-15,0.620970170581941
800,0.05,93,0.107538999597033,0.661320308015796,0.15,-0.0424610004029673,0.0617126823970727,0.153365316796993,0.0916526343999198,1,-7.1278052904411e-16,0.661734021104754
1600,0.05,93,0.188595113383626,0.679273288150568,0.15,0.0385951133836256,0.155311333872745,0.221878892894506,0.0665675590217605,0,3.88522547467574e-15,0.67948566060789
3200,0.05,93,0.157530941122678,0.653300400272386,0.15,0.00753094112267796,0.134895653043011,0.180166229202345,0.0452705761593337,1,-3.72602122766796e-15,0.653402502390738
800,0.1,93,0.196399827406117,0.716455545164919,0.15,0.0463998274061173,0.146752903405088,0.246046751407147,0.0992938480020594,1,-1.28577704039401e-15,0.716903750116587
1600,0.1,93,0.18037777060802,0.664122878048749,0.15,0.0303777706080198,0.147836347550904,0.212919193665136,0.0650828461142317,1,2.77833311912445e-16,0.664330513782459
3200,0.1,93,0.14191085355546,0.638781162328619,0.15,-0.00808914644454004,0.119778622160616,0.164043084950304,0.0442644627896883,1,-5.171236702739e-15,0.638880995284194
800,0.01,94,0.161091589022783,0.64665167288674,0.15,0.0110915890227826,0.11628173769899,0.205901440346575,0.089619702647585,1,-1.76456071976361e-15,0.647056209474877
1600,0.01,94,0.176696881779452,0.661347875495225,0.15,0.0266968817794522,0.144291431348884,0.20910233221002,0.064810900861136,1,2.23869534021759e-15,0.661554643633935
3200,0.01,94,0.133671946037741,0.633032039982178,0.15,-0.0163280539622589,0.111738907909062,0.155604984166421,0.0438660762573589,1,1.40096267919887e-16,0.633130974426788
800,0.05,94,0.126317024905744,0.615364172442554,0.15,-0.0236829750942556,0.0836752469079488,0.16895880290354,0.0852835559955911,1,8.12960809781771e-16,0.615749135991275
1600,0.05,94,0.186281326421726,0.68381070315039,0.15,0.0362813264217262,0.152775217661282,0.219787435182171,0.0670122175208887,0,-1.68037458947445e-15,0.684024494214906
3200,0.05,94,0.131553914333012,0.622774942373294,0.15,-0.0184460856669881,0.109976259974404,0.153131568691619,0.0431553087172149,1,2.62474070256147e-15,0.622872273770681
800,0.1,94,0.145830066331189,0.669026699005184,0.15,-0.00416993366881055,0.0994697332940232,0.192190399368356,0.0927206660743325,1,2.96476168268334e-16,0.669445233108682
1600,0.1,94,0.160003487217162,0.668778135265019,0.15,0.0100034872171624,0.12723396074798,0.192773013686345,0.0655390529383647,1,1.92262872289461e-15,0.668987226448887
3200,0.1,94,0.145583664074724,0.646871202293956,0.15,-0.00441633592527627,0.123171132246702,0.167996195902745,0.0448250636560433,1,6.70498379040652e-15,0.646972299614616
800,0.01,95,0.165245471756705,0.687543675023432,0.15,0.0152454717567048,0.117602001325584,0.212888942187825,0.0952869408622406,1,1.85719495338077e-15,0.687973793098047
1600,0.01,95,0.135605892335677,0.651210146372634,0.15,-0.0143941076643229,0.103697181504242,0.167514603167113,0.063817421662871,1,-1.75339994260004e-15,0.651413744985198
3200,0.01,95,0.137446560316856,0.65706908656263,0.15,-0.0125534396831435,0.114680696318629,0.160212424315084,0.0455317279964549,1,1.87528811923521e-15,0.657171777676263
800,0.05,95,0.181906208690492,0.689154192006561,0.15,0.0319062086904923,0.134151137177067,0.229661280203918,0.0955101430268504,1,3.9412917374193e-16,0.689585317598936
1600,0.05,95,0.188436545598408,0.675734559623824,0.15,0.0384365455984077,0.155326160599114,0.221546930597701,0.0662207699985864,0,1.79488368612368e-15,0.675945825709842
3200,0.05,95,0.149087330621248,0.650635463235292,0.15,-0.000912669378751979,0.126544376202365,0.171630285040131,0.0450859088377658,1,2.44027020812609e-15,0.650737148859609
800,0.1,95,0.177269200006079,0.655793532442348,0.15,0.0272692000060788,0.131825861776297,0.22271253823586,0.0908866764595634,1,1.50060682196224e-15,0.65620378805485
1600,0.1,95,0.152035793016108,0.647467536058626,0.15,0.0020357930161084,0.120310466720264,0.183761119311953,0.0634506525916897,1,-3.90937282546133e-16,0.647669964556947
3200,0.1,95,0.134999756111776,0.641815899617165,0.15,-0.0150002438882245,0.112762378366579,0.157237133856972,0.0444747554903929,1,6.29948079377413e-15,0.641916206861602
800,0.01,96,0.201962190496068,0.70153203329761,0.15,0.0519621904960682,0.15334939410352,0.250574986888616,0.0972255927850963,0,1.15898610153486e-15,0.701970902300996
1600,0.01,96,0.155614137248775,0.648565072699475,0.15,0.00561413724877532,0.123835032645736,0.187393241851815,0.0635582092060787,1,9.99478277918797e-16,0.648767844338853
3200,0.01,96,0.133957459789729,0.645472931181634,0.15,-0.0160425402102708,0.111593374693759,0.1563215448857,0.0447281701919411,1,-4.38978714489835e-15,0.645573809971216
800,0.05,96,0.0912517403370577,0.643355587163699,0.15,-0.0587482596629423,0.0466702919037125,0.135833188770403,0.0891628968666903,0,1.13339893026421e-15,0.643758061764944
1600,0.05,96,0.163318776619357,0.664545005248844,0.15,0.0133187766193568,0.130756669709514,0.1958808835292,0.0651242138196858,1,2.06418215853432e-15,0.664752772959173
3200,0.05,96,0.128855742054106,0.635363538870116,0.15,-0.0211442579458939,0.106841923094795,0.150869561013417,0.044027637918622,1,3.96176147443583e-15,0.635462837696833
800,0.1,96,0.145500918214266,0.63903161652011,0.15,-0.00449908178573402,0.101219100153487,0.189782736275045,0.0885636361215578,1,2.70894418008538e-16,0.639431386103484
1600,0.1,96,0.153447577099764,0.653672531265477,0.15,0.00344757709976415,0.121418211625677,0.185476942573851,0.0640587309481734,1,3.60666357890338e-15,0.653876899734209
3200,0.1,96,0.164245857341486,0.65429062301696,0.15,0.0142458573414856,0.141576260424602,0.186915454258369,0.0453391938337668,1,-4.91336138441767e-15,0.654392879893887
800,0.01,97,0.172114764391686,0.663853139160117,0.15,0.0221147643916865,0.126112934173259,0.218116594610114,0.0920036604368544,1,-5.04735142570212e-16,0.664268436754167
1600,0.01,97,0.172440917468248,0.675753182998557,0.15,0.0224409174682482,0.139329619940361,0.205552214996135,0.0662225950557738,1,3.73876277159901e-15,0.675964454907109
3200,0.01,97,0.158334884181149,0.648902813909986,0.15,0.00833488418114933,0.135851961895421,0.180817806466877,0.0449658445714559,1,-1.21706898031926e-15,0.649004228744382
800,0.05,97,0.202090827624148,0.705506203284324,0.15,0.0520908276241477,0.153202640362439,0.250979014885856,0.0977763745234165,0,2.49494869208888e-15,0.705947558474996
1600,0.05,97,0.185888311216652,0.681753734377307,0.15,0.0358883112166521,0.152482992074022,0.219293630359282,0.0668106382852604,0,-2.55254151149131e-15,0.681966882337612
3200,0.05,97,0.173147713060853,0.671058749176419,0.15,0.0231477130608532,0.14989714088968,0.196398285232026,0.0465011443423455,1,8.44145933709406e-15,0.671163626687284
800,0.1,97,0.155278413291045,0.68361676446344,0.15,0.00527841329104528,0.107907058878074,0.202649767704017,0.0947427088259434,1,-8.65973959207622e-16,0.684044425915631
1600,0.1,97,0.174895709407948,0.690690735986845,0.15,0.0248957094079479,0.141052485233206,0.20873893358269,0.0676864483494839,1,4.81038819888369e-16,0.690906678069966
3200,0.1,97,0.158347646321373,0.6545648471995,0.15,0.0083476463213733,0.135668548195907,0.18102674444684,0.0453581962509325,1,5.04509628518335e-15,0.654667146934
800,0.01,98,0.188345427421124,0.690682839539391,0.15,0.0383454274211245,0.140484427984608,0.236206426857641,0.0957219988730337,1,2.19380069665931e-15,0.6911149214331
1600,0.01,98,0.14762638195323,0.664264593155371,0.15,-0.0023736180467698,0.115078014983488,0.180174748922972,0.065096733939484,1,1.70783526209917e-15,0.664472273195825
3200,0.01,98,0.170537501546523,0.661890104119828,0.15,0.0205375015465225,0.147604600881551,0.193470402211494,0.0458658013299438,1,-2.1408569361725e-15,0.661993548694051
800,0.05,98,0.133009471929119,0.660393948733583,0.15,-0.0169905280708814,0.0872473469727557,0.178771596885481,0.0915242499127258,1,-7.53841433720481e-16,0.660807082304635
1600,0.05,98,0.152074770220017,0.682649827903914,0.15,0.00207477022001684,0.118625543301413,0.18552399713862,0.0668984538372069,1,4.24365403928206e-16,0.682863256024776
3200,0.05,98,0.172886603599925,0.673956600632171,0.15,0.0228866035999249,0.149535627843379,0.196237579356471,0.0467019515130917,1,-7.86780363082329e-15,0.674061931038479
800,0.1,98,0.126188897468397,0.642007896953852,0.15,-0.0238111025316027,0.0817008374858455,0.170676957450949,0.0889761199651036,1,1.11216591491825e-15,0.642409528458229
1600,0.1,98,0.126080750829326,0.626333459123027,0.15,-0.0239192491706738,0.0953909752744881,0.156770526384164,0.0613795511096761,1,2.34155576872563e-15,0.62652928012488
3200,0.1,98,0.154410149094385,0.658905881411967,0.15,0.00441014909438531,0.131580644571002,0.177239653617769,0.045659009046767,1,2.5851890073092e-15,0.659008859592076
800,0.01,99,0.245935599790169,0.761111895601332,0.15,0.0959355997901693,0.193194205446573,0.298676994133765,0.105482788687192,0,-5.47825673713476e-16,0.761588036965137
1600,0.01,99,0.132621107161932,0.624781707462167,0.15,-0.0173788928380685,0.102007366041299,0.163234848282564,0.0612274822412643,1,6.38829267263219e-16,0.6249770433142
3200,0.01,99,0.128469648439769,0.6349165470565,0.15,-0.0215303515602307,0.106471316672057,0.150467980207482,0.0439966635354247,1,3.71441592761368e-15,0.635015776024373
800,0.05,99,0.163570622975208,0.672755765751927,0.15,0.0135706229752083,0.116951883544764,0.210189362405653,0.0932374788608892,1,-3.43197692487252e-16,0.67317663270942
1600,0.05,99,0.156593547115211,0.652160722351026,0.15,0.00659354711521098,0.12463825891672,0.188548835313702,0.0639105763969818,1,2.13523643211033e-15,0.652364618157896
3200,0.05,99,0.122632991509967,0.624443736173316,0.15,-0.0273670084900334,0.100997517458622,0.144268465561312,0.04327094810269,0,-1.69274316785817e-15,0.624541328380863
800,0.1,99,0.0610297578388564,0.625420566821472,0.15,-0.0889702421611436,0.0176911200696153,0.104368395608097,0.0866772755384821,0,-3.84969833788773e-16,0.625811821515243
1600,0.1,99,0.207764087118272,0.705617450252104,0.15,0.0577640871182718,0.173189467384344,0.242338706852199,0.0691492394678553,0,1.00350283638306e-15,0.705838059121102
3200,0.1,99,0.149761378154321,0.644276463173818,0.15,-0.000238621845678522,0.127438747798045,0.172084008510598,0.0446452607125539,1,-5.73187330932257e-16,0.644377154971445
800,0.01,100,0.152817147679843,0.668604147487392,0.15,0.00281714767984348,0.106486095430902,0.199148199928785,0.0926621044978833,1,8.64933125122036e-16,0.669022417248345
1600,0.01,100,0.172173984272571,0.664735855511102,0.15,0.0221739842725706,0.139602525871716,0.204745442673425,0.065142916801709,1,3.59693178020315e-15,0.664943682890107
3200,0.01,100,0.150526319627448,0.653542327198967,0.15,0.000526319627447508,0.127882649361462,0.173169989893433,0.0452873405319718,1,1.05412206741207e-15,0.653644467127263
800,0.05,100,0.200519902247832,0.692929189137681,0.15,0.050519902247832,0.15250324158636,0.248536562909304,0.0960333213229433,0,6.23112672570869e-17,0.693362676317483
1600,0.05,100,0.161964608332549,0.672655762746636,0.15,0.0119646083325489,0.129005081608131,0.194924135056967,0.0659190534488363,1,-5.07476005662255e-16,0.672866066257401
3200,0.05,100,0.173754165951477,0.68100061270933,0.15,0.0237541659514773,0.150159132113019,0.197349199789936,0.0471900676769167,0,3.019043348651e-15,0.681107044000551
800,0.1,100,0.172368473711513,0.671016096798568,0.15,0.0223684737115134,0.125870284973847,0.21886666244918,0.0929963774753329,1,-1.02653996414404e-15,0.671435875442566
1600,0.1,100,0.182775517188112,0.688912806578199,0.15,0.0327755171881124,0.14901940995357,0.216531624422654,0.0675122144690838,1,5.0112691774018e-16,0.689128192797805
3200,0.1,100,0.140151669408463,0.637428652702916,0.15,-0.00984833059153747,0.118066299220187,0.162237039596738,0.0441707403765517,1,2.40335529255731e-15,0.637528274279315
